date,total_pickup,is_holiday,is_weekend,season,temp,humidity,precip,precipprob,snow,windgust,windspeed,cloudcover,visibility,severerisk,icon
2020-05-01,2969,0,0,2,14.9,69.6,2.607,100,0.0,38.9,25.7,66.7,16.0,-1.0,rain
2020-05-02,9028,0,1,2,16.3,54.0,0.0,0,0.0,39.6,26.1,30.2,15.9,-1.0,partly-cloudy-day
2020-05-03,3663,0,1,2,18.6,72.5,10.234,100,0.0,46.8,21.4,71.7,15.2,-1.0,rain
2020-05-04,3718,0,0,2,19.2,53.8,15.555,100,0.0,68.8,44.9,50.3,15.2,-1.0,rain
2020-05-05,2374,0,0,2,12.3,55.6,4.488,100,0.0,28.4,24.0,81.0,15.2,-1.0,rain
2020-05-06,1385,0,0,2,11.2,80.9,1.657,100,0.0,42.7,27.0,79.1,13.4,-1.0,rain
2020-05-07,3935,0,0,2,13.3,50.5,0.46,100,0.0,53.6,24.7,33.9,15.9,-1.0,rain
2020-05-08,1818,0,0,2,14.0,56.5,3.255,100,0.0,69.5,40.0,62.9,15.9,-1.0,rain
2020-05-09,2913,0,1,2,6.8,41.9,0.0,0,0.0,64.3,40.8,40.5,16.0,-1.0,partly-cloudy-day
2020-05-10,5827,0,1,2,11.1,44.9,0.0,0,0.0,39.9,30.4,22.4,16.0,-1.0,partly-cloudy-day
2020-05-11,2259,0,0,2,12.6,53.2,0.479,100,0.0,56.5,38.9,73.9,16.0,-1.0,rain
2020-05-12,3028,0,0,2,11.8,42.6,0.0,0,0.0,46.0,26.4,62.9,16.0,-1.0,partly-cloudy-day
2020-05-13,4145,0,0,2,14.4,45.9,0.0,0,0.0,35.6,16.7,28.4,16.0,-1.0,partly-cloudy-day
2020-05-14,3610,0,0,2,16.1,68.4,0.552,100,0.0,31.7,19.7,62.0,15.9,-1.0,rain
2020-05-15,5818,0,0,2,22.8,65.6,0.036,100,0.0,47.4,32.4,53.0,16.0,-1.0,rain
2020-05-16,9019,0,1,2,23.3,56.8,0.0,0,0.0,32.0,20.3,55.3,16.0,-1.0,partly-cloudy-day
2020-05-17,5659,0,1,2,18.0,72.6,0.0,0,0.0,37.1,19.7,71.1,16.0,-1.0,partly-cloudy-day
2020-05-18,2941,0,0,2,16.6,77.4,0.0,0,0.0,41.4,27.8,96.6,14.5,-1.0,cloudy
2020-05-19,3202,0,0,2,16.6,48.4,0.0,0,0.0,61.0,40.4,62.5,16.0,-1.0,partly-cloudy-day
2020-05-20,3417,0,0,2,14.0,56.0,0.0,0,0.0,47.3,33.9,83.1,16.0,-1.0,partly-cloudy-day
2020-05-21,3730,0,0,2,15.9,71.5,0.0,0,0.0,39.2,26.1,86.3,16.0,-1.0,partly-cloudy-day
2020-05-22,3058,0,0,2,19.5,86.3,13.88,100,0.0,28.4,19.5,83.6,13.0,-1.0,rain
2020-05-23,9172,0,1,2,22.8,72.3,7.761,100,0.0,33.3,22.9,61.5,15.6,-1.0,rain
2020-05-24,6339,0,1,2,18.0,82.3,0.0,0,0.0,32.8,20.9,94.2,15.8,-1.0,cloudy
2020-05-25,8857,1,0,2,19.7,73.6,0.0,0,0.0,19.1,14.0,67.8,16.0,-1.0,partly-cloudy-day
2020-05-26,4927,0,0,2,21.2,77.0,0.0,0,0.0,25.9,16.1,53.8,15.8,-1.0,partly-cloudy-day
2020-05-27,4802,0,0,2,22.2,79.2,0.0,0,0.0,29.2,17.5,67.3,15.8,-1.0,partly-cloudy-day
2020-05-28,3471,0,0,2,23.8,88.6,2.032,100,0.0,44.3,25.5,84.4,14.8,-1.0,rain
2020-05-29,5615,0,0,2,26.0,80.1,0.0,0,0.0,44.6,30.3,75.5,15.2,-1.0,partly-cloudy-day
2020-05-30,10739,0,1,2,24.3,55.7,0.278,100,0.0,50.0,32.7,49.2,16.0,-1.0,rain
2020-05-31,7613,0,1,2,20.4,39.5,0.0,0,0.0,41.6,28.5,36.8,16.0,-1.0,partly-cloudy-day
2020-06-01,5013,0,0,3,18.5,40.2,0.0,0,0.0,31.7,21.1,36.0,16.0,-1.0,partly-cloudy-day
2020-06-02,5386,0,0,3,19.3,58.2,0.0,0,0.0,31.3,21.8,69.2,16.0,-1.0,partly-cloudy-day
2020-06-03,6515,0,0,3,26.6,59.9,0.0,0,0.0,42.5,28.5,64.1,16.0,-1.0,partly-cloudy-day
2020-06-04,5165,0,0,3,27.6,61.4,10.208,100,0.0,79.6,20.2,51.2,15.7,-1.0,rain
2020-06-05,5044,0,0,3,24.8,81.5,36.408,100,0.0,35.3,24.1,64.4,15.4,-1.0,rain
2020-06-06,15482,0,1,3,27.1,67.3,0.022,100,0.0,43.9,25.6,57.7,16.0,-1.0,rain
2020-06-07,10635,0,1,3,24.3,47.0,0.022,100,0.0,32.8,23.2,40.5,16.0,-1.0,rain
2020-06-08,7018,0,0,3,22.9,50.4,0.0,0,0.0,22.7,19.4,24.0,16.0,-1.0,partly-cloudy-day
2020-06-09,6756,0,0,3,25.4,67.3,0.0,0,0.0,27.7,22.8,55.5,16.0,-1.0,partly-cloudy-day
2020-06-10,5411,0,0,3,27.8,75.4,0.0,0,0.0,48.6,35.9,70.8,16.0,-1.0,partly-cloudy-day
2020-06-11,4700,0,0,3,26.4,73.6,9.136,100,0.0,45.8,26.9,79.4,15.0,-1.0,rain
2020-06-12,7424,0,0,3,26.2,44.8,0.0,0,0.0,31.7,19.8,40.5,16.0,-1.0,partly-cloudy-day
2020-06-13,12100,0,1,3,22.6,45.5,0.0,0,0.0,29.9,22.7,34.3,16.0,-1.0,partly-cloudy-day
2020-06-14,10335,0,1,3,21.1,49.2,0.0,0,0.0,31.7,23.0,56.8,16.0,-1.0,partly-cloudy-day
2020-06-15,6042,0,0,3,21.0,55.7,0.0,0,0.0,38.9,24.8,67.2,16.0,-1.0,partly-cloudy-day
2020-06-16,6203,0,0,3,21.1,55.2,0.0,0,0.0,43.2,28.1,67.3,16.0,-1.0,partly-cloudy-day
2020-06-17,2897,0,0,3,20.0,81.1,20.202,100,0.0,50.4,27.6,88.6,14.0,-1.0,rain
2020-06-18,5874,0,0,3,23.1,78.1,0.407,100,0.0,33.1,19.7,80.1,14.9,-1.0,rain
2020-06-19,7252,0,0,3,23.8,76.9,0.278,100,0.0,36.4,20.2,62.4,16.0,-1.0,rain
2020-06-20,6305,0,1,3,22.5,84.9,14.357,100,0.0,24.8,15.4,52.6,15.3,-1.0,rain
2020-06-21,9037,0,1,3,24.6,78.2,0.0,0,0.0,22.7,19.6,56.6,15.2,-1.0,partly-cloudy-day
2020-06-22,4959,0,0,3,25.5,76.9,0.265,100,0.0,49.9,24.4,46.6,16.0,-1.0,rain
2020-06-23,6190,0,0,3,26.1,76.2,0.0,0,0.0,36.7,23.6,56.4,15.9,-1.0,partly-cloudy-day
2020-06-24,7401,0,0,3,26.5,54.7,0.0,0,0.0,35.4,23.9,55.5,16.0,-1.0,partly-cloudy-day
2020-06-25,6074,0,0,3,25.2,61.7,0.0,0,0.0,26.3,16.1,57.7,16.0,-1.0,partly-cloudy-day
2020-06-26,8098,0,0,3,26.0,55.8,0.0,0,0.0,32.8,29.6,43.3,16.0,-1.0,partly-cloudy-day
2020-06-27,9058,0,1,3,27.5,64.3,0.534,100,0.0,51.5,24.9,62.3,15.8,-1.0,rain
2020-06-28,8590,0,1,3,28.0,63.7,0.0,0,0.0,36.7,19.7,56.1,16.0,-1.0,partly-cloudy-day
2020-06-29,6365,0,0,3,28.7,54.3,0.0,0,0.0,35.3,27.1,50.3,16.0,-1.0,partly-cloudy-day
2020-06-30,6666,0,0,3,27.9,53.7,0.0,0,0.0,29.2,20.4,53.4,16.0,-1.0,partly-cloudy-day
2020-07-01,6381,0,0,3,25.9,70.6,3.133,100,0.0,26.3,19.5,54.0,16.0,-1.0,rain
2020-07-02,7456,0,0,3,27.8,57.9,0.0,0,0.0,31.7,19.7,36.9,16.0,-1.0,partly-cloudy-day
2020-07-03,8492,1,0,3,30.3,49.2,0.0,0,0.0,29.5,20.2,20.4,16.0,-1.0,partly-cloudy-day
2020-07-04,11271,0,1,3,29.2,58.3,0.537,100,0.0,30.2,17.7,40.9,15.7,-1.0,rain
2020-07-05,7002,0,1,3,28.4,71.3,0.0,0,0.0,31.7,24.7,44.3,13.5,-1.0,partly-cloudy-day
2020-07-06,4981,0,0,3,28.0,73.8,11.12,100,0.0,84.6,53.6,48.9,15.8,-1.0,rain
2020-07-07,5765,0,0,3,26.0,79.0,57.705,100,0.0,51.8,35.3,64.5,15.0,-1.0,rain
2020-07-08,6702,0,0,3,28.2,69.9,0.0,0,0.0,27.7,19.4,31.1,15.9,-1.0,partly-cloudy-day
2020-07-09,6637,0,0,3,27.9,71.8,0.0,0,0.0,32.0,17.5,47.4,15.9,-1.0,partly-cloudy-day
2020-07-10,7473,0,0,3,27.9,72.2,0.0,0,0.0,40.7,25.2,53.5,16.0,-1.0,partly-cloudy-day
2020-07-11,10070,0,1,3,28.5,62.2,0.0,0,0.0,38.4,26.9,56.7,15.9,-1.0,partly-cloudy-day
2020-07-12,8566,0,1,3,27.3,57.2,0.602,100,0.0,51.8,19.4,43.9,16.0,-1.0,rain
2020-07-13,6583,0,0,3,26.8,61.8,3.051,100,0.0,27.0,15.6,53.6,16.0,-1.0,rain
2020-07-14,6990,0,0,3,27.1,56.5,0.267,100,0.0,34.7,20.9,38.5,15.9,-1.0,rain
2020-07-15,7117,0,0,3,27.4,59.4,0.0,0,0.0,33.5,18.0,34.6,16.0,-1.0,partly-cloudy-day
2020-07-16,7292,0,0,3,26.7,74.3,0.0,0,0.0,43.6,24.1,66.6,16.0,-1.0,partly-cloudy-day
2020-07-17,7733,0,0,3,29.0,68.8,0.0,0,0.0,33.8,20.3,58.4,16.0,-1.0,partly-cloudy-day
2020-07-18,9752,0,1,3,31.0,52.8,0.0,0,0.0,27.7,14.2,38.1,16.0,-1.0,partly-cloudy-day
2020-07-19,7753,0,1,3,31.2,61.4,0.0,0,0.0,33.5,19.7,42.3,15.9,-1.0,partly-cloudy-day
2020-07-20,5359,0,0,3,30.8,61.3,3.706,100,0.0,64.8,23.8,62.4,15.7,-1.0,rain
2020-07-21,5743,0,0,3,29.5,64.5,11.207,100,0.0,37.1,14.4,44.9,15.4,-1.0,rain
2020-07-22,4338,0,0,3,26.2,84.3,14.85,100,0.0,90.9,44.3,52.5,16.0,-1.0,rain
2020-07-23,6310,0,0,3,27.3,76.9,43.963,100,0.0,57.2,43.2,61.2,15.4,-1.0,rain
2020-07-24,6926,0,0,3,26.1,82.0,11.73,100,0.0,20.5,16.4,62.5,15.6,-1.0,rain
2020-07-25,10780,0,1,3,27.9,73.6,0.0,0,0.0,19.4,14.6,35.6,15.9,-1.0,partly-cloudy-day
2020-07-26,8316,0,1,3,30.2,61.4,0.0,0,0.0,35.3,23.2,43.1,15.9,-1.0,partly-cloudy-day
2020-07-27,6668,0,0,3,30.8,56.2,0.0,0,0.0,33.5,21.4,46.3,16.0,-1.0,partly-cloudy-day
2020-07-28,6788,0,0,3,29.7,64.1,0.0,0,0.0,37.8,23.0,49.4,16.0,-1.0,partly-cloudy-day
2020-07-29,7272,0,0,3,28.7,60.1,0.0,0,0.0,27.7,21.0,34.0,16.0,-1.0,partly-cloudy-day
2020-07-30,6079,0,0,3,28.8,69.1,3.356,100,0.0,64.8,36.1,51.3,16.0,-1.0,rain
2020-07-31,5832,0,0,3,24.8,85.6,3.077,100,0.0,25.2,19.5,76.2,15.2,-1.0,rain
2020-08-01,10602,0,1,3,27.1,76.6,0.0,0,0.0,26.3,17.8,59.6,16.0,-1.0,partly-cloudy-day
2020-08-02,9029,0,1,3,28.6,76.1,1.641,100,0.0,66.6,27.3,72.7,16.0,-1.0,rain
2020-08-03,4523,0,0,3,26.4,68.9,11.412,100,0.0,60.8,15.7,55.3,15.4,-1.0,rain
2020-08-04,5377,0,0,3,24.7,80.2,66.477,100,0.0,55.4,38.3,65.7,12.7,-1.0,rain
2020-08-05,8032,0,0,3,26.3,67.7,0.036,100,0.0,22.7,15.2,42.9,15.9,-1.0,rain
2020-08-06,5721,0,0,3,25.8,77.9,14.831,100,0.0,27.7,19.7,59.7,15.3,-1.0,rain
2020-08-07,7568,0,0,3,26.0,77.4,9.264,100,0.0,50.0,20.2,62.6,15.9,-1.0,rain
2020-08-08,11413,0,1,3,25.5,78.0,0.022,100,0.0,23.0,15.3,65.2,16.0,-1.0,rain
2020-08-09,8978,0,1,3,26.9,78.5,0.277,100,0.0,29.5,19.7,50.2,15.9,-1.0,rain
2020-08-10,6298,0,0,3,28.1,76.0,0.0,0,0.0,18.0,23.1,36.0,15.8,-1.0,partly-cloudy-day
2020-08-11,6881,0,0,3,28.2,77.3,0.0,0,0.0,24.8,19.8,45.8,16.0,-1.0,partly-cloudy-day
2020-08-12,5727,0,0,3,27.2,78.3,8.444,100,0.0,59.0,22.5,51.3,15.5,-1.0,rain
2020-08-13,5398,0,0,3,25.7,84.8,17.223,100,0.0,21.2,14.3,64.2,14.1,-1.0,rain
2020-08-14,7736,0,0,3,26.2,79.5,3.203,100,0.0,37.1,21.2,73.7,15.5,-1.0,rain
2020-08-15,8624,0,1,3,24.5,76.2,0.329,100,0.0,33.5,19.4,77.3,16.0,-1.0,rain
2020-08-16,6730,0,1,3,21.5,84.4,32.094,100,0.0,36.0,26.7,65.5,13.5,-1.0,rain
2020-08-17,5859,0,0,3,23.0,80.0,3.227,100,0.0,27.4,19.6,36.5,15.9,-1.0,rain
2020-08-18,7727,0,0,3,24.9,68.1,0.0,0,0.0,22.3,19.6,27.8,16.0,-1.0,partly-cloudy-day
2020-08-19,6705,0,0,3,24.1,71.8,2.488,100,0.0,31.7,19.5,47.1,15.8,-1.0,rain
2020-08-20,7797,0,0,3,24.1,68.4,0.0,0,0.0,23.8,15.4,53.5,16.0,-1.0,partly-cloudy-day
2020-08-21,8208,0,0,3,24.7,78.0,0.0,0,0.0,23.8,16.0,65.5,16.0,-1.0,partly-cloudy-day
2020-08-22,10249,0,1,3,25.6,79.9,0.011,100,0.0,22.3,16.0,66.2,15.9,-1.0,rain
2020-08-23,9440,0,1,3,27.3,77.4,0.011,100,0.0,26.3,21.5,65.2,16.0,-1.0,rain
2020-08-24,6178,0,0,3,26.9,78.1,1.195,100,0.0,50.0,17.6,47.8,15.9,-1.0,rain
2020-08-25,6323,0,0,3,27.3,71.3,0.583,100,0.0,46.1,25.3,50.4,16.0,-1.0,rain
2020-08-26,7738,0,0,3,26.4,60.0,0.0,0,0.0,31.7,21.6,46.1,16.0,-1.0,partly-cloudy-day
2020-08-27,8004,0,0,3,28.6,65.1,0.0,0,0.0,50.8,30.6,52.1,16.0,-1.0,partly-cloudy-day
2020-08-28,9826,0,0,3,27.8,68.5,32.348,100,0.0,68.4,23.3,62.1,15.3,-1.0,rain
2020-08-29,7776,0,1,3,25.6,84.4,18.139,100,0.0,34.6,20.1,64.3,14.9,-1.0,rain
2020-08-30,11608,0,1,3,24.5,57.1,0.0,0,0.0,37.1,23.1,48.7,15.9,-1.0,partly-cloudy-day
2020-08-31,3648,0,0,3,22.2,78.3,10.076,100,0.0,25.2,14.1,67.4,14.9,-1.0,rain
2020-09-01,6565,0,0,4,23.4,81.8,2.53,100,0.0,26.3,14.0,72.2,15.7,-1.0,rain
2020-09-02,6404,0,0,4,26.5,82.7,0.41,100,0.0,35.6,24.8,66.2,15.8,-1.0,rain
2020-09-03,5085,0,0,4,27.6,79.6,9.36,100,0.0,47.9,33.8,47.8,15.4,-1.0,rain
2020-09-04,8120,0,0,4,26.8,71.9,0.278,100,0.0,40.7,22.8,35.0,15.9,-1.0,rain
2020-09-05,11986,0,1,4,22.8,53.8,0.0,0,0.0,24.1,15.9,35.0,16.0,-1.0,partly-cloudy-day
2020-09-06,11452,0,1,4,22.7,65.5,0.0,0,0.0,19.1,17.4,17.7,16.0,-1.0,clear-day
2020-09-07,9920,1,0,4,23.0,67.6,0.0,0,0.0,27.4,14.6,41.9,16.0,-1.0,partly-cloudy-day
2020-09-08,6463,0,0,4,24.3,72.3,0.0,0,0.0,23.0,12.1,50.8,16.0,-1.0,partly-cloudy-day
2020-09-09,4341,0,0,4,24.1,89.5,16.715,100,0.0,29.2,25.4,75.2,13.6,-1.0,rain
2020-09-10,3684,0,0,4,25.1,92.2,68.131,100,0.0,27.7,14.8,77.7,12.3,-1.0,rain
2020-09-11,7705,0,0,4,24.8,83.1,0.0,0,0.0,34.9,25.0,84.5,15.7,-1.0,partly-cloudy-day
2020-09-12,9964,0,1,4,21.9,76.2,0.109,100,0.0,34.9,17.6,73.0,15.9,-1.0,rain
2020-09-13,10041,0,1,4,21.9,74.8,0.0,0,0.0,26.6,17.9,32.2,16.0,-1.0,partly-cloudy-day
2020-09-14,6672,0,0,4,23.2,66.6,0.011,100,0.0,47.9,25.0,57.8,16.0,-1.0,rain
2020-09-15,6936,0,0,4,17.0,58.3,0.0,0,0.0,40.7,22.8,68.3,16.0,-1.0,partly-cloudy-day
2020-09-16,7044,0,0,4,17.9,73.4,0.005,100,0.0,26.6,15.9,62.6,16.0,-1.0,rain
2020-09-17,4495,0,0,4,20.7,80.5,9.34,100,0.0,15.5,13.7,78.5,14.8,-1.0,rain
2020-09-18,8600,0,0,4,20.4,73.4,2.299,100,0.0,47.2,29.6,64.7,15.1,-1.0,rain
2020-09-19,11840,0,1,4,14.6,45.9,0.0,0,0.0,44.6,30.0,29.9,16.0,-1.0,partly-cloudy-day
2020-09-20,9909,0,1,4,14.3,58.5,0.0,0,0.0,29.5,21.7,16.3,16.0,-1.0,clear-day
2020-09-21,6496,0,0,4,14.3,55.4,0.0,0,0.0,36.7,21.5,17.3,16.0,-1.0,clear-day
2020-09-22,6885,0,0,4,15.2,58.1,0.0,0,0.0,31.7,16.4,11.9,16.0,-1.0,clear-day
2020-09-23,8063,0,0,4,19.9,54.1,0.073,100,0.0,35.0,17.8,46.7,16.0,-1.0,rain
2020-09-24,7395,0,0,4,19.0,77.1,0.0,0,0.0,17.6,15.9,76.3,16.0,-1.0,partly-cloudy-day
2020-09-25,6061,0,0,4,18.2,87.6,1.468,100,0.0,25.9,16.0,69.7,15.9,-1.0,rain
2020-09-26,9389,0,1,4,19.3,90.1,16.203,100,0.0,25.6,14.3,90.2,12.7,-1.0,rain
2020-09-27,9083,0,1,4,21.8,86.9,1.056,100,0.0,21.6,10.7,83.7,12.7,-1.0,rain
2020-09-28,6623,0,0,4,22.4,83.7,0.303,100,0.0,37.8,18.0,62.1,16.0,-1.0,rain
2020-09-29,5586,0,0,4,21.6,81.4,1.333,100,0.0,49.3,25.6,67.5,15.8,-1.0,rain
2020-09-30,6876,0,0,4,17.0,71.2,6.266,100,0.0,50.4,26.6,39.3,15.6,-1.0,rain
2020-10-01,6303,0,0,4,18.2,69.9,0.62,100,0.0,28.8,19.4,48.7,16.0,-1.0,rain
2020-10-02,7724,0,0,4,16.0,67.4,2.73,100,0.0,38.7,23.4,50.3,16.0,-1.0,rain
2020-10-03,11218,0,1,4,14.5,57.0,0.0,0,0.0,25.9,19.5,13.3,16.0,-1.0,clear-day
2020-10-04,8360,0,1,4,14.9,67.3,0.0,0,0.0,21.2,11.9,33.2,16.0,-1.0,partly-cloudy-day
2020-10-05,6139,0,0,4,16.4,64.4,0.545,100,0.0,40.7,27.1,58.0,16.0,-1.0,rain
2020-10-06,6768,0,0,4,15.8,72.7,0.0,0,0.0,29.5,19.6,18.5,16.0,-1.0,clear-day
2020-10-07,7464,0,0,4,19.8,68.1,0.0,0,0.0,41.7,28.0,29.4,16.0,-1.0,partly-cloudy-day
2020-10-08,6999,0,0,4,17.8,52.6,0.0,0,0.0,45.8,27.5,14.4,16.0,-1.0,clear-day
2020-10-09,8234,0,0,4,15.7,64.0,0.0,0,0.0,27.4,21.8,47.3,16.0,-1.0,partly-cloudy-day
2020-10-10,10846,0,1,4,18.5,80.0,0.0,0,0.0,33.5,18.5,90.3,16.0,-1.0,cloudy
2020-10-11,4709,0,1,4,19.7,90.5,13.382,100,0.0,28.4,17.6,95.4,13.9,-1.0,rain
2020-10-12,2833,1,0,4,16.5,93.7,25.693,100,0.0,47.7,33.4,99.7,6.6,-1.0,rain
2020-10-13,6219,0,0,4,16.7,77.0,0.311,100,0.0,41.2,27.2,70.3,14.6,-1.0,rain
2020-10-14,7082,0,0,4,15.9,67.8,0.0,0,0.0,27.7,21.0,22.7,16.0,-1.0,partly-cloudy-day
2020-10-15,7337,0,0,4,18.5,73.1,0.0,0,0.0,45.8,28.8,32.1,16.0,-1.0,partly-cloudy-day
2020-10-16,4720,0,0,4,15.0,73.6,4.355,100,0.0,33.1,24.0,93.0,15.9,-1.0,rain
2020-10-17,10354,0,1,4,12.2,58.1,0.0,0,0.0,31.7,18.4,20.2,15.9,-1.0,partly-cloudy-day
2020-10-18,8315,0,1,4,13.3,71.9,0.0,0,0.0,33.5,16.1,49.7,15.9,-1.0,partly-cloudy-day
2020-10-19,6136,0,0,4,17.0,79.0,0.0,0,0.0,32.0,15.0,73.3,16.0,-1.0,partly-cloudy-day
2020-10-20,6663,0,0,4,18.1,83.5,0.0,0,0.0,22.3,11.9,73.5,13.5,-1.0,partly-cloudy-day
2020-10-21,6447,0,0,4,19.6,90.9,0.267,100,0.0,33.5,14.6,67.7,10.2,-1.0,rain
2020-10-22,6872,0,0,4,20.3,84.7,0.0,0,0.0,22.0,12.4,32.6,11.6,-1.0,partly-cloudy-day
2020-10-23,8016,0,0,4,20.0,83.2,0.0,0,0.0,28.1,16.6,56.4,13.1,-1.0,partly-cloudy-day
2020-10-24,10860,0,1,4,19.2,76.1,0.0,0,0.0,35.6,25.1,78.5,16.0,-1.0,partly-cloudy-day
2020-10-25,2688,0,1,4,9.9,82.2,11.665,100,0.0,28.1,22.9,98.9,13.3,-1.0,rain
2020-10-26,5283,0,0,4,12.4,88.1,0.036,100,0.0,19.1,19.6,93.5,13.4,-1.0,rain
2020-10-27,5882,0,0,4,16.2,83.2,0.0,0,0.0,17.6,14.2,96.6,15.1,-1.0,cloudy
2020-10-28,6540,0,0,4,18.5,86.7,0.0,0,0.0,31.0,20.1,94.0,14.2,-1.0,cloudy
2020-10-29,1921,0,0,4,14.9,91.9,57.781,100,0.0,46.8,29.3,99.3,10.3,-1.0,rain
2020-10-30,5833,0,0,4,10.6,77.9,8.354,100,0.0,45.6,31.9,87.8,15.6,-1.0,rain
2020-10-31,6660,0,1,4,8.2,69.6,0.0,0,0.0,21.6,22.5,86.0,16.0,-1.0,partly-cloudy-day
2020-11-01,3271,0,1,4,11.0,74.7,13.297,100,0.0,67.0,43.9,91.0,15.0,-1.0,rain
2020-11-02,4033,0,0,4,6.5,40.5,0.0,0,0.0,75.2,50.6,33.7,16.0,-1.0,wind
2020-11-03,6208,0,0,4,10.9,41.0,0.0,0,0.0,54.3,32.7,47.1,16.0,-1.0,partly-cloudy-day
2020-11-04,5018,0,0,4,11.4,68.7,0.0,0,0.0,26.6,17.2,3.0,15.8,-1.0,clear-day
2020-11-05,5577,0,0,4,13.4,72.5,0.0,0,0.0,30.2,19.6,42.7,15.1,-1.0,partly-cloudy-day
2020-11-06,7132,0,0,4,13.8,77.2,0.0,0,0.0,16.6,15.5,48.2,15.2,-1.0,partly-cloudy-day
2020-11-07,13707,0,1,4,14.3,72.4,0.0,0,0.0,15.1,10.7,11.2,14.5,-1.0,clear-day
2020-11-08,9206,0,1,4,15.5,78.2,0.0,0,0.0,14.8,13.4,18.4,13.6,-1.0,clear-day
2020-11-09,5716,0,0,4,16.5,80.9,0.0,0,0.0,22.7,14.4,22.7,14.8,-1.0,partly-cloudy-day
2020-11-10,6481,0,0,4,17.4,80.5,0.0,0,0.0,29.6,20.0,33.6,16.0,-1.0,partly-cloudy-day
2020-11-11,1859,1,0,4,19.0,95.6,28.651,100,0.0,52.9,20.2,90.6,11.8,-1.0,rain
2020-11-12,3164,0,0,4,15.2,85.6,45.01,100,0.0,42.5,27.5,99.0,12.7,-1.0,rain
2020-11-13,6526,0,0,4,12.1,65.3,0.0,0,0.0,35.3,19.9,59.6,15.9,-1.0,partly-cloudy-day
2020-11-14,8827,0,1,4,10.9,57.6,0.0,0,0.0,24.1,16.5,34.1,16.0,-1.0,partly-cloudy-day
2020-11-15,5317,0,1,4,14.3,70.4,6.351,100,0.0,64.0,32.3,88.1,15.5,-1.0,rain
2020-11-16,4825,0,0,4,12.5,32.4,0.0,0,0.0,51.8,28.2,3.0,16.0,-1.0,clear-day
2020-11-17,3935,0,0,4,8.1,44.9,0.0,0,0.0,64.1,35.7,48.7,16.0,-1.0,partly-cloudy-day
2020-11-18,3700,0,0,4,4.2,48.9,0.0,0,0.0,42.7,32.4,41.0,16.0,-1.0,partly-cloudy-day
2020-11-19,4013,0,0,4,5.9,58.5,0.0,0,0.0,43.8,28.7,51.5,16.0,-1.0,partly-cloudy-day
2020-11-20,5476,0,0,4,10.7,54.7,0.0,0,0.0,29.9,24.8,30.2,16.0,-1.0,partly-cloudy-day
2020-11-21,7261,0,1,4,12.7,70.7,0.0,0,0.0,20.2,12.4,78.2,16.0,-1.0,partly-cloudy-day
2020-11-22,5255,0,1,4,12.7,69.3,0.0,0,0.0,28.4,17.8,94.3,16.0,-1.0,cloudy
2020-11-23,3586,0,0,4,11.0,60.9,0.567,100,0.0,65.6,40.1,67.8,15.4,-1.0,rain
2020-11-24,3970,0,0,4,7.7,50.6,0.0,0,0.0,25.2,15.7,60.3,16.0,-1.0,partly-cloudy-day
2020-11-25,3778,0,0,4,10.1,69.1,0.0,0,0.0,40.4,28.5,87.4,16.0,-1.0,partly-cloudy-day
2020-11-26,3841,1,0,4,15.0,79.2,1.252,100,0.0,50.4,20.0,67.6,15.8,-1.0,rain
2020-11-27,5166,0,0,4,13.5,69.6,0.0,0,0.0,13.7,9.0,97.7,16.0,-1.0,cloudy
2020-11-28,6332,0,1,4,11.4,61.5,0.0,0,0.0,47.9,24.3,33.6,15.9,-1.0,partly-cloudy-day
2020-11-29,5155,0,1,4,8.8,59.5,0.0,0,0.0,22.3,16.1,37.2,16.0,-1.0,partly-cloudy-day
2020-11-30,1990,0,0,4,13.9,84.4,61.603,100,0.0,75.6,21.1,98.3,12.3,-1.0,rain
2020-12-01,3035,0,0,1,7.0,54.5,0.557,100,0.0,47.9,28.9,90.4,16.0,-1.0,rain
2020-12-02,3234,0,0,1,5.7,45.3,0.0,0,0.0,59.9,38.0,44.9,16.0,-1.0,partly-cloudy-day
2020-12-03,3787,0,0,1,6.3,53.5,0.0,0,0.0,22.0,14.8,56.6,16.0,-1.0,partly-cloudy-day
2020-12-04,3214,0,0,1,9.6,59.7,7.285,100,0.0,38.5,16.4,95.7,15.1,-1.0,rain
2020-12-05,4249,0,1,1,8.0,67.0,25.133,100,0.0,63.4,43.3,94.0,14.1,-1.0,rain
2020-12-06,3812,0,1,1,4.9,51.4,0.0,0,0.0,77.8,28.9,54.3,16.0,-1.0,partly-cloudy-day
2020-12-07,2755,0,0,1,2.3,57.8,0.0,0,0.0,37.1,22.1,69.4,16.0,-1.0,partly-cloudy-day
2020-12-08,2989,0,0,1,3.4,49.0,0.0,0,0.0,50.8,36.3,14.6,16.0,-1.0,clear-day
2020-12-09,2964,0,0,1,2.6,61.4,0.0,0,0.0,24.8,16.0,59.2,16.0,-1.0,partly-cloudy-day
2020-12-10,3534,0,0,1,4.6,74.2,0.0,0,0.0,24.5,15.9,6.9,14.4,-1.0,clear-day
2020-12-11,4564,0,0,1,8.2,73.8,0.0,0,0.0,33.3,21.8,39.9,14.3,-1.0,partly-cloudy-day
2020-12-12,6837,0,1,1,10.4,79.5,0.0,0,0.0,40.7,25.1,73.0,13.4,-1.0,partly-cloudy-day
